Severity 1-day,Severity 2-day,Severity 3-day,Severity 4-day,Severity 5-day,Severity 6-day,Severity 7-day,Total Deaths Hospital,Hospital Name,CMS Certification Number,countyFIPS,CountyName,StateName,System Affiliation
1,1,2,2,2,2,2,0,Community Hospital,281363,31145,Red Willow,Nebraska,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Sumner County Hospital,171329,20191,Sumner,Kansas,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Advocate Eureka Hospital,141309,17203,Woodford,Illinois,"Advocate Aurora Health - Downers Grove, IL"
1,1,2,2,2,2,3,0,Deer Lodge Medical Center,271314,30077,Powell,Montana,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Lincoln County Hospital,171360,20105,Lincoln,Kansas,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Boone Memorial Hospital,511313,54005,Boone,West Virginia,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Sparrow Ionia Hospital,231331,26067,Ionia,Michigan,"Sparrow Health System - Lansing, MI"
1,1,2,2,2,2,2,0,Houston County Community Hospital,441322,47083,Houston,Tennessee,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Hocking Valley Community Hospital,361330,39073,Hocking,Ohio,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Missouri Delta Medical Center,260113,29201,Scott,Missouri,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Potomac Valley Hospital,511315,54057,Mineral,West Virginia,"West Virginia University Medicine - Morgantown, WV"
1,1,2,2,2,2,2,0,Yoakum County Hospital,451308,48501,Yoakum,Texas,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Jones Regional Medical Center,161306,19105,Jones,Iowa,"UnityPoint Health - Des Moines, IA"
1,1,2,2,2,2,2,0,Rio Grande Hospital,61301,8105,Rio Grande,Colorado,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Dunes Surgery Hospital,430089,46127,Union,South Dakota,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Rice County District Hospital,171330,20159,Rice,Kansas,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Soldiers & Sailors Memorial Hospital,331314,36123,Yates,New York,"Finger Lakes Health - Geneva, NY"
1,1,2,2,2,2,2,0,Johnson Regional Medical Center,40002,5071,Johnson,Arkansas,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Riverside Walter Reed Hospital,490130,51073,Gloucester,Virginia,"Riverside Health System - Newport News, VA"
1,1,2,2,2,2,2,0,AdventHealth Rollins Brook,451323,48281,Lampasas,Texas,"AdventHealth - Altamonte Springs, FL"
1,1,2,2,2,2,2,0,Adventist Health and Rideout,50133,6115,Yuba,California,"Not In Any System - ,"
1,1,2,2,2,2,3,0,Floyd County Medical Center,161347,19067,Floyd,Iowa,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Memorial Hospital,281320,31081,Hamilton,Nebraska,"Not In Any System - ,"
1,1,2,2,2,2,2,0,The Outer Banks Hospital,341324,37055,Dare,North Carolina,"Not In Any System - ,"
1,1,2,2,2,2,3,0,Share Medical Center,371341,40151,Woods,Oklahoma,"Not In Any System - ,"
1,1,2,2,2,2,3,0,Wyandot Memorial Hospital,361329,39175,Wyandot,Ohio,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Clay County Medical Center,171371,20027,Clay,Kansas,"Not In Any System - ,"
1,1,2,2,2,2,3,0,SGMC Lanier Campus,111326,13173,Lanier,Georgia,"South Georgia Health System - Valdosta, GA"
1,1,2,2,2,2,3,0,Preston Memorial Hospital,511312,54077,Preston,West Virginia,"Mon Health System - Morgantown, WV"
1,1,2,2,2,2,3,0,Allendale County Hospital,421300,45005,Allendale,South Carolina,"Not In Any System - ,"
1,1,2,2,2,2,3,0,Sistersville General Hospital,511304,54095,Tyler,West Virginia,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Sakakawea Medical Center,351310,38057,Mercer,North Dakota,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Fort Loudoun Medical Center,440110,47105,Loudon,Tennessee,"Covenant Health - Knoxville, TN"
1,1,2,2,2,2,2,0,CHI St. Joseph Health Madison Hospital,451316,48313,Madison,Texas,"CommonSpirit Health - Englewood, CO"
1,1,2,2,2,2,2,0,Adventist Health Tillamook Regional Medical Center,381317,41057,Tillamook,Oregon,"Adventist Health - Roseville, CA"
1,1,2,2,2,2,2,0,Harney District Hospital,381307,41025,Harney,Oregon,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Butler County Health Care Center,281332,31023,Butler,Nebraska,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Illini Community Hospital,141315,17149,Pike,Illinois,"Blessing Health System - Quincy, IL"
1,1,2,2,2,2,3,0,Baptist Memorial Hospital - Tipton,440131,47167,Tipton,Tennessee,"Baptist Memorial Health Care Corporation - Memphis, TN"
1,1,2,2,2,2,2,0,Sky Lakes Medical Center,380050,41035,Klamath,Oregon,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Crisp Regional Hospital,110104,13081,Crisp,Georgia,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Benefis Teton Medical Center,271307,30099,Teton,Montana,"Benefis Healthcare - Great Falls, MT"
1,1,2,2,2,2,2,0,NorthCrest Medical Center,440065,47147,Robertson,Tennessee,"Not In Any System - ,"
1,1,2,2,2,2,2,0,Frio Regional Hospital,451391,48163,Frio,Texas,"Not In Any System - ,"
1,1,2,2,2,2,2,0,St. Thomas More Hospital,61344,8043,Fremont,Colorado,"Centura Health - Englewood, CO"
1,1,2,2,3,3,3,0,Wabash General Hospital,141327,17185,Wabash,Illinois,"Not In Any System - ,"
1,1,2,2,3,3,3,0,MUSC Health Chester Medical Center,420019,45023,Chester,South Carolina,"Medical University of South Carolina - Charleston, SC"
1,1,2,2,3,3,3,0,Rutland Regional Medical Center,470005,50021,Rutland,Vermont,"Not In Any System - ,"
1,1,2,3,3,3,3,0,CHRISTUS Jasper Memorial Hospital,450573,48241,Jasper,Texas,"CHRISTUS Health - Irving, TX"
1,1,2,3,3,3,3,0,Decatur County Hospital,171352,20039,Decatur,Kansas,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Cimarron Memorial Hospital,371307,40025,Cimarron,Oklahoma,"Not In Any System - ,"
1,1,2,3,3,3,3,0,White River Medical Center,40119,5063,Independence,Arkansas,"White River Health System - Mountain View, AR"
1,1,2,3,3,3,3,0,Monument Health Custer Hospital,431323,46033,Custer,South Dakota,"Monument Health - Rapid City, SD"
1,1,2,3,3,3,3,0,Ascension Jane Phillips Nowata Health Center,371305,40105,Nowata,Oklahoma,"Ascension Health - Saint Louis, MO"
1,1,2,3,3,3,3,0,Lakeland Community Hospital,10125,1133,Winston,Alabama,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Smith County Memorial Hospital,171377,20183,Smith,Kansas,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Wayne General Hospital,250077,28153,Wayne,Mississippi,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Pampa Regional Medical Center,450099,48179,Gray,Texas,"Prime Healthcare Services, Inc. - Ontario, CA"
1,1,2,3,3,3,3,0,Riverside Shore Memorial Hospital,490037,51001,Accomack,Virginia,"Riverside Health System - Newport News, VA"
1,1,2,3,3,3,3,0,Gove County Medical Center,171367,20063,Gove,Kansas,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Pemiscot Memorial Main Hospital,260070,29155,Pemiscot,Missouri,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Jefferson Healthcare Medical Center,501323,53031,Jefferson,Washington,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Cass County Memorial Hospital,161376,19029,Cass,Iowa,"Not In Any System - ,"
1,1,2,3,3,3,3,0,LewisGale Hospital - Pulaski,490116,51155,Pulaski,Virginia,"HCA Healthcare - Nashville, TN"
1,1,2,3,3,3,3,0,Ascension Eagle River Memorial Hospital,521300,55125,Vilas,Wisconsin,"Ascension Health - Saint Louis, MO"
1,1,2,3,3,3,3,0,McLaren Lapeer Region,230193,26087,Lapeer,Michigan,"McLaren Health Care - Flint, MI"
1,1,2,3,3,3,3,0,Regional West Garden County Hospital,281310,31069,Garden,Nebraska,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Magruder Hospital,361314,39123,Ottawa,Ohio,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Mountain Community Medical Services,51315,6105,Trinity,California,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Haskell Memorial Hospital,451341,48207,Haskell,Texas,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Palestine Regional Medical Center,450747,48001,Anderson,Texas,"LifePoint Health - Brentwood, TN"
1,1,2,3,3,3,3,0,Dahl Memorial Healthcare Association,271302,30011,Carter,Montana,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Mary Breckinridge ARH Hospital,181316,21131,Leslie,Kentucky,"Appalachian Regional Healthcare - Lexington, KY"
1,1,2,3,3,3,3,0,Sedgwick County Health Center,61310,8115,Sedgwick,Colorado,"Not In Any System - ,"
1,1,2,3,3,3,3,0, Izard County Medical Center,41306,5065,Izard,Arkansas,"Americore Health - Fort Lauderdale, FL"
1,1,2,3,3,3,3,0,Pershing Memorial Hospital,261307,29115,Linn,Missouri,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Fannin Regional Hospital,110189,13111,Fannin,Georgia,"Quorum Health Corporation - Brentwood, TN"
1,1,2,3,3,3,3,0,Little River Memorial Hospital,41320,5081,Little River,Arkansas,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Burgess Health Center,161359,19133,Monona,Iowa,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Lawrence Medical Center,10059,1079,Lawrence,Alabama,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Avera Weskota Memorial Medical Center,431324,46073,Jerauld,South Dakota,"Avera Health - Sioux Falls, SD"
1,1,2,3,3,3,3,0,George Regional Hospital,250036,28039,George,Mississippi,"George Regional Health System - Lucedale, MS"
1,1,2,3,3,3,3,0,Lawrence County Hospital,251305,28077,Lawrence,Mississippi,"Southwest Health Systems - McComb, MS"
1,1,2,3,3,3,3,0,Union General Hospital,110051,13291,Union,Georgia,"Union General Hospitals Inc - Blairsville, GA"
1,1,2,3,3,3,3,0,Saint Aloisius Medical Center,351327,38103,Wells,North Dakota,"Sisters of Mary of the Presentation Health System - Fargo, ND"
1,1,2,3,3,3,3,0,Fayette County Memorial Hospital,361331,39047,Fayette,Ohio,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Marshall County Hospital,181327,21157,Marshall,Kentucky,"Not In Any System - ,"
1,1,2,3,3,3,3,0, Unity Health - Harris Medical Center,40080,5067,Jackson,Arkansas,"Unity Health - Searcy, AR"
1,1,2,3,3,3,3,0,Copiah County Medical Center,251327,28029,Copiah,Mississippi,"Not In Any System - ,"
1,1,2,3,3,3,3,0,McLeod Health Dillon,420005,45033,Dillon,South Carolina,"McLeod Health - Florence, SC"
1,1,2,3,3,3,3,0,Cooperstown Medical Center,351306,38039,Griggs,North Dakota,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Wayne Memorial Hospital,390125,42127,Wayne,Pennsylvania,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Baptist Memorial Hospital - Calhoun,251331,28013,Calhoun,Mississippi,"Baptist Memorial Health Care Corporation - Memphis, TN"
1,1,2,3,3,3,3,0,Throckmorton County Memorial Hospital,451339,48447,Throckmorton,Texas,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Vaughan Regional Medical Center,10118,1047,Dallas,Alabama,"LifePoint Health - Brentwood, TN"
1,1,2,3,3,3,3,0,MidMichigan Medical Center - Alpena,230036,26007,Alpena,Michigan,"MidMichigan Health - Midland, MI"
1,1,2,3,3,3,3,0,Patients Choice Medical Center of Smith County,250163,28129,Smith,Mississippi,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Faith Community Hospital,450241,48237,Jack,Texas,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Carroll County Memorial Hospital,261332,29033,Carroll,Missouri,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Olean General Hospital,330103,36009,Cattaraugus,New York,"Kaleida Health - Buffalo, NY"
1,1,2,3,3,3,3,0,Nelson County Health System Hospital,351308,38063,Nelson,North Dakota,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Lucas County Health Center,161341,19117,Lucas,Iowa,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Wythe County Community Hospital,490111,51197,Wythe,Virginia,"LifePoint Health - Brentwood, TN"
1,1,2,3,3,3,3,0,Saint Vincent's Chilton,10173,1021,Chilton,Alabama,"Ascension Health - Saint Louis, MO"
1,1,2,3,3,3,3,0,Webster County Community Hospital,281316,31181,Webster,Nebraska,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Polk Medical Center,111330,13233,Polk,Georgia,"Floyd Health System - Rome, GA"
1,1,2,3,3,3,3,0,Crenshaw Community Hospital,10008,1041,Crenshaw,Alabama,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Doctors Memorial Hospital,101307,12059,Holmes,Florida,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Hardin County General Hospital,141328,17069,Hardin,Illinois,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Harlan County Health System,281300,31083,Harlan,Nebraska,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Clearwater Valley Hospital,131320,16035,Clearwater,Idaho,"Essentia Health - Duluth, MN"
1,1,2,3,3,3,3,0,Saint Luke's Medical Center,351325,38023,Divide,North Dakota,"Not In Any System - ,"
1,1,2,3,3,3,3,0,McLeod Health Cheraw,420107,45025,Chesterfield,South Carolina,"McLeod Health - Florence, SC"
1,1,2,3,3,3,3,0,Holzer Medical Center - Jackson,361320,39079,Jackson,Ohio,"Holzer Health Systems - Gallipolis, OH"
1,1,2,3,3,3,3,0,Drew Memorial Hospital,40051,5043,Drew,Arkansas,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Munson Healthcare Grayling Hospital,230058,26039,Crawford,Michigan,"Munson Healthcare - Traverse City, MI"
1,1,2,3,3,3,3,0,Goodall-Witcher Hospital,451385,48035,Bosque,Texas,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Garrett Regional Medical Center,210017,24023,Garrett,Maryland,"West Virginia University Medicine - Morgantown, WV"
1,1,2,3,3,3,3,0,Franklin County Memorial Hospital,281311,31061,Franklin,Nebraska,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Dickenson Community Hospital,491303,51051,Dickenson,Virginia,"Ballad Health - Johnson City, TN"
1,1,2,3,3,3,3,0,Cabinet Peaks Medical Center,271320,30053,Lincoln,Montana,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Piggott Community Hospital,41330,5021,Clay,Arkansas,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Dyersburg Hospital,440072,47045,Dyer,Tennessee,"West Tennessee Healthcare - Jackson, TN"
1,1,2,3,3,3,3,0,Pocahontas Community Hospital,161305,19151,Pocahontas,Iowa,"Not In Any System - ,"
1,1,2,3,3,3,3,0,DeKalb Regional Medical Center,10012,1049,DeKalb,Alabama,"Quorum Health Corporation - Brentwood, TN"
1,1,2,3,3,3,3,0,University of Maryland Shore Medical Center at Easton,210037,24041,Talbot,Maryland,"University of Maryland Medical System - Baltimore, MD"
1,1,2,3,3,3,3,0,Wallowa Memorial Hospital,381306,41063,Wallowa,Oregon,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Wiregrass Medical Center,10062,1061,Geneva,Alabama,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Mitchell County Hospital,451342,48335,Mitchell,Texas,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Bacon County Hospital,111327,13005,Bacon,Georgia,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Cordell Memorial Hospital,371325,40149,Washita,Oklahoma,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Optim Medical Center Tattnall,111323,13267,Tattnall,Georgia,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Garfield County Hospital District,501301,53023,Garfield,Washington,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Prairie Community Hospital District,271309,30079,Prairie,Montana,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Saint Luke's Hospital,341322,37149,Polk,North Carolina,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Mena Regional Health System,40015,5113,Polk,Arkansas,"Not In Any System - ,"
1,1,2,3,3,3,3,0,The Medical Center at Albany,180106,21053,Clinton,Kentucky,"Med Center Health - Bowling Green, KY"
1,1,2,3,3,3,3,0,Caldwell Medical Center,181322,21033,Caldwell,Kentucky,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Baptist Memorial Hospital - Union County,250006,28145,Union,Mississippi,"Baptist Memorial Health Care Corporation - Memphis, TN"
1,1,2,3,3,3,3,0,Regional Medical Center of Central Alabama,10150,1013,Butler,Alabama,"Not In Any System - ,"
1,1,2,3,3,3,3,0,ThedaCare Medical Center-Wild Rose,521303,55137,Waushara,Wisconsin,"ThedaCare, Inc - Appleton, WI"
1,1,2,3,3,3,3,0,Fairview Regional Medical Center,371329,40093,Major,Oklahoma,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Mercy Hospital Tishomingo,371304,40069,Johnston,Oklahoma,"Mercy - Chesterfield, MO"
1,1,2,3,3,3,3,0,Jacobson Memorial Hospital,351314,38037,Grant,North Dakota,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Hardeman County Memorial Hospital,451352,48197,Hardeman,Texas,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Republic County Hospital,171361,20157,Republic,Kansas,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Lonesome Pine Hospital,490114,51195,Wise,Virginia,"Ballad Health - Johnson City, TN"
1,1,2,3,3,3,3,0,Blue Ridge Regional Hospital,341329,37121,Mitchell,North Carolina,"HCA Healthcare - Nashville, TN"
1,1,2,3,3,3,3,0,Frances Mahon Deaconess Hospital,271316,30105,Valley,Montana,"Not In Any System - ,"
1,1,2,3,3,3,3,0,"Livingston Hospital and Healthcare Services, Inc.",181320,21139,Livingston,Kentucky,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Henry County Medical Center,440132,47079,Henry,Tennessee,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Buchanan General Hospital,490127,51027,Buchanan,Virginia,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Tyler County Hospital,450460,48457,Tyler,Texas,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Five Rivers Medical Center,40047,5121,Randolph,Arkansas,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Bradley County Medical Center,41327,5011,Bradley,Arkansas,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Weirton Medical Center,510023,54009,Brooke,West Virginia,"Not In Any System - ,"
1,1,2,3,3,3,3,0,CHRISTUS Spohn Hospital Alice,450828,48249,Jim Wells,Texas,"CHRISTUS Health - Irving, TX"
1,1,2,3,3,3,3,0,Kane County Hospital,461309,49025,Kane,Utah,"Not In Any System - ,"
1,1,2,3,3,3,3,0,AllianceHealth Madill,371326,40095,Marshall,Oklahoma,"Community Health Systems, Inc. (CHS) - Franklin, TN"
1,1,2,3,3,3,3,0,Paul B. Hall Regional Medical Center,180078,21115,Johnson,Kentucky,"Quorum Health Corporation - Brentwood, TN"
1,1,2,3,3,3,3,0,Cherokee Medical Center,420043,45021,Cherokee,South Carolina,"Spartanburg Regional Healthcare System - Spartanburg, SC"
1,1,2,3,3,3,3,0,Harrison Community Hospital,361311,39067,Harrison,Ohio,"Wheeling Hospital, Inc. - Wheeling, WV"
1,1,2,3,3,3,3,0,Roger Mills Memorial Hospital,371303,40129,Roger Mills,Oklahoma,"Not In Any System - ,"
1,1,2,3,3,3,3,0,Adventist Health Sonora,50335,6109,Tuolumne,California,"Adventist Health - Roseville, CA"
1,1,3,3,3,3,3,0,Union Hospital Clinton,151326,18165,Vermillion,Indiana,"Union Hospital Health Group - Terre Haute, IN"
1,1,2,2,3,3,3,0,Valley County Hospital,281353,31175,Valley,Nebraska,"Not In Any System - ,"
1,1,3,3,3,3,3,0,Bryan W. Whitfield Memorial Hospital,10112,1091,Marengo,Alabama,"Not In Any System - ,"
1,1,3,3,3,3,3,0,Ascension Standish Hospital,231305,26011,Arenac,Michigan,"Ascension Health - Saint Louis, MO"
1,1,3,3,3,3,3,0,Franklin County Memorial Hospital,251330,28037,Franklin,Mississippi,"Not In Any System - ,"
1,1,3,3,3,3,3,0,Ellett Memorial Hospital,261301,29185,St. Clair,Missouri,"Not In Any System - ,"
1,1,3,3,3,3,3,0,Choctaw General Hospital,11304,1023,Choctaw,Alabama,"Rush Health Systems - Meridian, MS"
1,1,3,3,3,3,3,0,MidMichigan Medical Center-West Branch,230095,26129,Ogemaw,Michigan,"MidMichigan Health - Midland, MI"
1,1,3,3,3,3,3,0,Comanche County Hospital,171312,20033,Comanche,Kansas,"Not In Any System - ,"
1,1,3,3,3,3,3,0,H. C. Watkins Memorial Hospital,251316,28023,Clarke,Mississippi,"Rush Health Systems - Meridian, MS"
1,1,3,3,3,3,3,0,Palo Pinto General Hospital,450565,48363,Palo Pinto,Texas,"Not In Any System - ,"
1,1,3,3,3,3,3,0,McCone County Health Center,271305,30055,McCone,Montana,"Not In Any System - ,"
1,1,3,3,3,3,3,0,UHS Chenango Memorial Hospital,330033,36017,Chenango,New York,"United Health Services - Binghamton, NY"
1,1,3,3,3,3,3,0,Iron County Medical Center,261336,29093,Iron,Missouri,"Not In Any System - ,"
1,1,3,3,3,3,3,0,UMMC Grenada,250168,28043,Grenada,Mississippi,"University of Mississippi Medical Center - Jackson, MS"
1,1,3,3,3,3,3,0,Okemah Creek Nation Community Hospital,371333,40107,Okfuskee,Oklahoma,"Indian Health Service - Rockville, MD"
1,1,3,3,3,3,3,0,Clinch Memorial Hospital,111308,13065,Clinch,Georgia,"Not In Any System - ,"
1,1,3,3,3,3,3,0,Baptist Memorial Hospital - Caroll County,440016,47017,Carroll,Tennessee,"Baptist Memorial Health Care Corporation - Memphis, TN"
1,1,3,3,3,3,3,0,Osborne County Memorial Hospital,171364,20141,Osborne,Kansas,"Not In Any System - ,"
1,1,3,3,3,3,3,0,Saint Francis Hospital Vinita,370237,40035,Craig,Oklahoma,"Saint Francis Health System - Tulsa, OK"
1,1,3,3,3,3,3,0,CHI Saint Joseph Health Burleson Hospital,451305,48051,Burleson,Texas,"CommonSpirit Health - Englewood, CO"
1,1,3,3,3,3,3,0,Coleman County Medical Center,451347,48083,Coleman,Texas,"Not In Any System - ,"
1,1,3,3,3,3,3,0,Fayette Medical Center,10045,1057,Fayette,Alabama,"DCH Health System - Tuscaloosa, AL"
1,1,3,3,3,3,3,0,Arkansas Valley Regional Medical Center,61336,8089,Otero,Colorado,"Not In Any System - ,"
1,1,3,3,3,3,3,0,Sheridan Memorial,271322,30091,Sheridan,Montana,"Not In Any System - ,"
1,1,3,3,3,3,3,0,Mark Twain Medical Center,51332,6009,Calaveras,California,"CommonSpirit Health - Englewood, CO"
1,1,3,3,3,3,3,0,Ward Memorial Hospital,451373,48475,Ward,Texas,"Not In Any System - ,"
1,1,3,3,3,3,3,0,MidMichigan Medical Center - Gladwin,231325,26051,Gladwin,Michigan,"MidMichigan Health - Midland, MI"
1,1,3,3,3,3,3,0,Cumberland County Hospital,181317,21057,Cumberland,Kentucky,"Not In Any System - ,"
1,1,3,3,3,3,3,0,Desert View Hospital,291311,32023,Nye,Nevada,"Universal Health Services, Inc. - King of Prussia, PA"
1,1,3,3,3,3,3,0,Clay County Hospital,10073,1027,Clay,Alabama,"Not In Any System - ,"
1,1,3,3,3,3,3,0,Sabine County Hospital,451361,48403,Sabine,Texas,"Not In Any System - ,"
1,1,3,3,3,3,3,0,Golden Plains Community Hospital,451369,48233,Hutchinson,Texas,"Not In Any System - ,"
1,1,3,3,3,3,3,0,Washington County Memorial Hospital,261308,29221,Washington,Missouri,"Not In Any System - ,"
1,1,3,3,3,3,3,0,Walker Baptist Medical Center,10089,1127,Walker,Alabama,"Brookwood Baptist Health - Birmingham, AL"
1,1,3,3,3,3,3,0,Jeff Davis Hospital,111333,13161,Jeff Davis,Georgia,"Not In Any System - ,"
1,1,3,3,3,3,3,0,Coal County General Hospital,371319,40029,Coal,Oklahoma,"Not In Any System - ,"
